OrderID,OrderDate,CustomerID,CustomerName,Segment,ProductID,ProductName,Category,Sub-Category,Quantity,UnitPrice,Discount,Profit,Sales,Country,City,State,Region
CA-2024-101196,2024-03-04,CUS-1157,Noah Odonnell,Home Office,PROD-038,Old Writing,Office Supplies,Writing,4,253.44,0.0,98.5,1013.76,United States,Chicago,Illinois,Central
CA-2023-101197,2023-04-25,CUS-1002,Misty Huynh,Consumer,PROD-040,Reach Envelopes,Office Supplies,Envelopes,7,606.1,0.12,884.84,3733.58,United States,Chicago,Illinois,Central
CA-2022-101198,2022-12-02,CUS-1181,Maria Dunn,Home Office,PROD-038,Old Writing,Office Supplies,Writing,8,240.12,0.1,103.03,1728.86,Australia,Sydney,NSW,APAC
CA-2022-101199,2024-12-08,CUS-1219,Aaron Rowe,Home Office,PROD-009,Benefit Monitors,Technology,Monitors,7,402.0,0.05,572.0,2673.3,Australia,Sydney,NSW,APAC
CA-2022-101200,2024-11-19,CUS-1003,Virginia Gomez,Home Office,PROD-009,Benefit Monitors,Technology,Monitors,9,185.05,0.0,166.79,1665.45,Australia,Sydney,NSW,APAC
CA-2022-101201,2022-03-17,CUS-1468,Danny Paul,Home Office,PROD-038,Old Writing,Office Supplies,Writing,2,598.82,0.12,210.54,1053.92,United States,Chicago,Illinois,Central
CA-2023-101202,2023-12-17,CUS-1444,Patricia Thomas,Consumer,PROD-037,Care Tables,Furniture,Tables,1,551.28,0.12,46.54,485.13,Canada,Toronto,Ontario,Central
CA-2022-101203,2023-12-12,CUS-1214,Lee Adams,Home Office,PROD-024,Describe Bookcases,Furniture,Bookcases,8,709.77,0.0,1012.22,5678.16,South Africa,Cape Town,Western Cape,MEA
CA-2022-101204,2024-03-12,CUS-1434,Rita Thomas,Consumer,PROD-006,As Phones,Technology,Phones,6,584.34,0.0,245.49,3506.04,India,Mumbai,Maharashtra,APAC
CA-2022-101205,2022-11-08,CUS-1337,Timothy Wilson,Corporate,PROD-002,However Binders,Office Supplies,Binders,8,131.05,0.1,170.66,943.56,United States,Los Angeles,California,West
CA-2022-101206,2023-01-24,CUS-1277,James Donaldson,Consumer,PROD-025,Fact Accessories,Technology,Accessories,7,338.27,0.0,156.54,2367.89,Canada,Toronto,Ontario,Central
CA-2023-101207,2023-04-03,CUS-1275,Jaime Allen DVM,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,4,162.32,0.0,125.08,649.28,Australia,Sydney,NSW,APAC
CA-2023-101208,2022-12-10,CUS-1378,Noah Garcia,Corporate,PROD-022,Final Paper,Office Supplies,Paper,8,318.86,0.1,352.61,2295.79,South Africa,Cape Town,Western Cape,MEA
CA-2024-101209,2024-05-07,CUS-1050,Kevin Vazquez,Corporate,PROD-030,Whatever Accessories,Technology,Accessories,3,566.69,0.12,129.65,1496.06,United States,Los Angeles,California,West
CA-2023-101210,2024-04-23,CUS-1183,Patrick Rubio,Corporate,PROD-022,Final Paper,Office Supplies,Paper,3,272.31,0.05,74.2,776.08,India,Mumbai,Maharashtra,APAC
CA-2023-101211,2024-04-30,CUS-1486,Michael Adkins,Corporate,PROD-019,Many Binders,Office Supplies,Binders,2,314.01,0.1,47.37,565.22,Germany,Berlin,Berlin,EMEA
CA-2023-101212,2024-06-09,CUS-1056,John Johnston,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,9,375.6,0.12,357.67,2974.75,Germany,Berlin,Berlin,EMEA
CA-2024-101213,2023-03-20,CUS-1010,Donald Bell,Consumer,PROD-040,Reach Envelopes,Office Supplies,Envelopes,1,516.17,0.05,84.97,490.36,Australia,Sydney,NSW,APAC
CA-2022-101214,2022-08-30,CUS-1146,Heather Larson,Home Office,PROD-029,Early Envelopes,Office Supplies,Envelopes,10,751.79,0.1,1133.03,6766.11,United States,Chicago,Illinois,Central
CA-2022-101215,2022-05-13,CUS-1408,Melanie Rodriguez,Corporate,PROD-029,Early Envelopes,Office Supplies,Envelopes,5,779.2,0.05,296.3,3701.2,South Africa,Cape Town,Western Cape,MEA
CA-2024-101216,2022-12-14,CUS-1202,Jennifer Brown,Corporate,PROD-005,Ever Chairs,Furniture,Chairs,1,78.98,0.0,12.93,78.98,Australia,Sydney,NSW,APAC
CA-2024-101217,2024-11-05,CUS-1094,Erin Kim,Corporate,PROD-015,Key Bookcases,Furniture,Bookcases,7,289.88,0.1,427.99,1826.24,United Kingdom,London,England,EMEA
CA-2023-101218,2022-08-06,CUS-1324,Lori Berg,Corporate,PROD-017,Benefit Chairs,Furniture,Chairs,7,197.41,0.1,97.87,1243.68,United States,Chicago,Illinois,Central
CA-2022-101219,2022-07-06,CUS-1349,Christine Thornton,Corporate,PROD-024,Describe Bookcases,Furniture,Bookcases,4,34.86,0.05,31.63,132.47,Australia,Sydney,NSW,APAC
CA-2023-101220,2022-06-07,CUS-1217,Larry Alvarado,Consumer,PROD-012,Cause Accessories,Technology,Accessories,7,313.16,0.1,396.53,1972.91,India,Mumbai,Maharashtra,APAC
CA-2022-101221,2022-06-23,CUS-1126,Scott Evans,Corporate,PROD-029,Early Envelopes,Office Supplies,Envelopes,7,333.48,0.12,202.9,2054.24,United States,Los Angeles,California,West
CA-2024-101222,2023-09-28,CUS-1079,Kimberly Brown,Home Office,PROD-005,Ever Chairs,Furniture,Chairs,4,27.87,0.12,19.41,98.1,Germany,Berlin,Berlin,EMEA
CA-2022-101223,2022-07-15,CUS-1156,Brooke Ward,Consumer,PROD-020,Close Monitors,Technology,Monitors,1,544.59,0.12,69.9,479.24,United States,Chicago,Illinois,Central
CA-2024-101224,2024-12-22,CUS-1464,Joseph Bentley,Consumer,PROD-029,Early Envelopes,Office Supplies,Envelopes,9,40.41,0.1,26.29,327.32,United States,Los Angeles,California,West
CA-2024-101225,2024-08-30,CUS-1446,Debra Jacobs,Consumer,PROD-017,Benefit Chairs,Furniture,Chairs,9,18.64,0.0,31.75,167.76,Canada,Toronto,Ontario,Central
CA-2024-101226,2024-12-06,CUS-1155,Henry Jones,Corporate,PROD-005,Ever Chairs,Furniture,Chairs,8,104.65,0.12,163.54,736.74,United States,Los Angeles,California,West
CA-2022-101227,2022-08-24,CUS-1201,Raymond Berg,Consumer,PROD-013,Such Writing,Office Supplies,Writing,10,472.13,0.12,869.54,4154.74,United States,Los Angeles,California,West
CA-2023-101228,2023-03-26,CUS-1438,Elizabeth Obrien,Home Office,PROD-035,Including Chairs,Furniture,Chairs,9,583.39,0.12,1055.38,4620.45,United States,New York,New York,East
CA-2024-101229,2023-10-28,CUS-1388,Mary Lee,Corporate,PROD-038,Old Writing,Office Supplies,Writing,2,217.88,0.12,21.6,383.47,India,Mumbai,Maharashtra,APAC
CA-2022-101230,2023-11-17,CUS-1052,Sandra Hernandez,Corporate,PROD-036,National Monitors,Technology,Monitors,10,117.46,0.1,241.67,1057.14,United States,Los Angeles,California,West
CA-2022-101231,2022-05-02,CUS-1123,Dr. Tina Pittman,Corporate,PROD-011,Last Paper,Office Supplies,Paper,5,772.73,0.12,326.67,3400.01,Germany,Berlin,Berlin,EMEA
CA-2024-101232,2022-04-19,CUS-1341,Keith Simmons,Home Office,PROD-038,Old Writing,Office Supplies,Writing,2,761.89,0.12,114.52,1340.93,India,Mumbai,Maharashtra,APAC
CA-2022-101233,2024-04-16,CUS-1208,Gregory Robertson,Corporate,PROD-015,Key Bookcases,Furniture,Bookcases,3,537.57,0.0,237.48,1612.71,United States,New York,New York,East
CA-2022-101234,2024-12-25,CUS-1067,Anna Romero,Consumer,PROD-015,Key Bookcases,Furniture,Bookcases,1,727.83,0.0,95.53,727.83,United States,Chicago,Illinois,Central
CA-2024-101235,2024-04-20,CUS-1220,Amanda Mcclure,Corporate,PROD-030,Whatever Accessories,Technology,Accessories,5,215.66,0.12,128.98,948.9,United States,New York,New York,East
CA-2024-101236,2022-12-24,CUS-1324,Rhonda Moore,Corporate,PROD-018,Senior Chairs,Furniture,Chairs,7,215.83,0.05,244.51,1435.27,Canada,Toronto,Ontario,Central
CA-2022-101237,2022-01-21,CUS-1102,John Lane,Home Office,PROD-005,Ever Chairs,Furniture,Chairs,3,228.26,0.0,156.84,684.78,Australia,Sydney,NSW,APAC
CA-2024-101238,2024-12-12,CUS-1263,Austin Allen,Corporate,PROD-018,Senior Chairs,Furniture,Chairs,3,338.19,0.12,78.31,892.82,United States,Los Angeles,California,West
CA-2024-101239,2022-04-06,CUS-1041,Daniel Hill,Home Office,PROD-022,Final Paper,Office Supplies,Paper,5,260.92,0.0,110.84,1304.6,South Africa,Cape Town,Western Cape,MEA
CA-2022-101240,2023-08-27,CUS-1062,Lindsay Mendoza,Corporate,PROD-038,Old Writing,Office Supplies,Writing,9,248.27,0.12,270.05,1966.3,Australia,Sydney,NSW,APAC
CA-2023-101241,2023-02-18,CUS-1025,Patrick Scott,Consumer,PROD-007,Get Writing,Office Supplies,Writing,6,249.23,0.1,211.37,1345.84,Australia,Sydney,NSW,APAC
CA-2022-101242,2022-07-27,CUS-1492,Abigail Peters,Consumer,PROD-007,Get Writing,Office Supplies,Writing,7,772.45,0.0,1232.2,5407.15,Brazil,São Paulo,São Paulo,LATAM
CA-2022-101243,2024-10-31,CUS-1261,Sheri Lewis,Corporate,PROD-024,Describe Bookcases,Furniture,Bookcases,6,597.69,0.0,859.23,3586.14,United Kingdom,London,England,EMEA
CA-2024-101244,2024-07-13,CUS-1136,Michelle Hawkins,Home Office,PROD-022,Final Paper,Office Supplies,Paper,10,354.45,0.12,724.03,3119.16,United States,Los Angeles,California,West
CA-2023-101245,2024-01-19,CUS-1210,Gregory Ross,Corporate,PROD-005,Ever Chairs,Furniture,Chairs,5,743.3,0.1,700.93,3344.85,Germany,Berlin,Berlin,EMEA
CA-2022-101246,2023-09-06,CUS-1313,Rachel Rowland,Consumer,PROD-004,Should Accessories,Technology,Accessories,10,726.84,0.05,1355.61,6904.98,India,Mumbai,Maharashtra,APAC
CA-2023-101247,2023-10-25,CUS-1336,Virginia Sherman,Home Office,PROD-036,National Monitors,Technology,Monitors,8,13.97,0.05,17.74,106.17,Canada,Toronto,Ontario,Central
CA-2024-101248,2023-08-05,CUS-1453,Tiffany Wood,Corporate,PROD-034,Organization Tables,Furniture,Tables,9,723.88,0.0,1150.03,6514.92,United States,Los Angeles,California,West
CA-2022-101249,2023-12-27,CUS-1326,Sydney Combs,Home Office,PROD-016,Development Tablets,Technology,Tablets,7,8.2,0.1,3.41,51.66,United Kingdom,London,England,EMEA
CA-2022-101250,2022-09-12,CUS-1278,Christian Hull,Home Office,PROD-027,Old Envelopes,Office Supplies,Envelopes,7,646.77,0.05,820.14,4301.02,United States,New York,New York,East
CA-2022-101251,2022-10-03,CUS-1232,Vicki Willis,Home Office,PROD-017,Benefit Chairs,Furniture,Chairs,4,58.43,0.1,43.77,210.35,United States,New York,New York,East
CA-2024-101252,2024-08-22,CUS-1228,Anne Waters,Corporate,PROD-002,However Binders,Office Supplies,Binders,2,639.94,0.0,250.63,1279.88,United States,New York,New York,East
CA-2024-101253,2023-08-28,CUS-1421,Amy Nguyen,Consumer,PROD-023,Book Accessories,Technology,Accessories,1,558.52,0.12,77.7,491.5,India,Mumbai,Maharashtra,APAC
CA-2023-101254,2023-04-05,CUS-1006,Jessica Garcia,Corporate,PROD-015,Key Bookcases,Furniture,Bookcases,2,597.28,0.1,181.1,1075.1,South Africa,Cape Town,Western Cape,MEA
CA-2022-101255,2022-06-07,CUS-1364,Joshua Short,Home Office,PROD-007,Get Writing,Office Supplies,Writing,9,197.59,0.12,361.31,1564.91,Canada,Toronto,Ontario,Central
CA-2023-101256,2024-08-21,CUS-1340,Andrew Richmond,Home Office,PROD-006,As Phones,Technology,Phones,6,363.79,0.1,312.04,1964.47,Australia,Sydney,NSW,APAC
CA-2024-101257,2022-05-14,CUS-1173,Tamara Ritter,Consumer,PROD-031,Or Envelopes,Office Supplies,Envelopes,8,206.05,0.05,171.13,1565.98,Germany,Berlin,Berlin,EMEA
CA-2022-101258,2022-08-26,CUS-1246,Cynthia Boyd,Consumer,PROD-017,Benefit Chairs,Furniture,Chairs,9,677.93,0.1,1148.22,5491.23,United Kingdom,London,England,EMEA
CA-2022-101259,2024-07-01,CUS-1298,James Mcguire,Consumer,PROD-012,Cause Accessories,Technology,Accessories,4,182.3,0.12,57.42,641.7,India,Mumbai,Maharashtra,APAC
CA-2024-101260,2022-01-08,CUS-1428,Erin Holden,Corporate,PROD-016,Development Tablets,Technology,Tablets,10,282.72,0.0,604.07,2827.2,India,Mumbai,Maharashtra,APAC
CA-2022-101261,2024-10-22,CUS-1445,Alexis Brooks,Home Office,PROD-026,Operation Tables,Furniture,Tables,4,40.05,0.05,28.41,152.19,United States,Los Angeles,California,West
CA-2022-101262,2023-12-09,CUS-1221,William Townsend,Home Office,PROD-038,Old Writing,Office Supplies,Writing,8,756.0,0.0,1117.55,6048.0,Canada,Toronto,Ontario,Central
CA-2022-101263,2022-02-02,CUS-1408,Joseph Morrison,Corporate,PROD-010,Mean Phones,Technology,Phones,9,647.9,0.1,672.86,5247.99,United States,New York,New York,East
CA-2024-101264,2024-04-27,CUS-1499,Susan Silva,Consumer,PROD-013,Such Writing,Office Supplies,Writing,6,739.76,0.05,237.1,4216.63,United States,Los Angeles,California,West
CA-2022-101265,2023-01-19,CUS-1332,Daniel Davis,Home Office,PROD-019,Many Binders,Office Supplies,Binders,10,312.43,0.0,375.11,3124.3,Germany,Berlin,Berlin,EMEA
CA-2022-101266,2023-04-18,CUS-1031,Sheryl Taylor,Consumer,PROD-022,Final Paper,Office Supplies,Paper,9,332.52,0.0,323.55,2992.68,United States,Chicago,Illinois,Central
CA-2024-101267,2023-03-26,CUS-1073,Erica Gonzalez,Corporate,PROD-040,Reach Envelopes,Office Supplies,Envelopes,1,589.38,0.05,109.17,559.91,Brazil,São Paulo,São Paulo,LATAM
CA-2023-101268,2022-11-13,CUS-1048,Samantha Ross,Home Office,PROD-038,Old Writing,Office Supplies,Writing,9,462.2,0.12,696.48,3660.62,Canada,Toronto,Ontario,Central
CA-2022-101269,2022-12-21,CUS-1452,Wendy Little,Home Office,PROD-018,Senior Chairs,Furniture,Chairs,9,73.07,0.12,86.15,578.71,United States,Los Angeles,California,West
CA-2023-101270,2023-11-26,CUS-1029,Jose Elliott,Corporate,PROD-007,Get Writing,Office Supplies,Writing,4,782.2,0.05,257.9,2972.36,United States,Chicago,Illinois,Central
CA-2023-101271,2024-04-12,CUS-1108,Adrian Harris,Corporate,PROD-033,Wear Tables,Furniture,Tables,3,310.48,0.05,120.31,884.87,Canada,Toronto,Ontario,Central
CA-2024-101272,2024-04-08,CUS-1101,Cindy Parker,Consumer,PROD-010,Mean Phones,Technology,Phones,8,61.84,0.0,71.36,494.72,South Africa,Cape Town,Western Cape,MEA
CA-2024-101273,2023-12-19,CUS-1134,Paul Mosley,Corporate,PROD-039,Off Tables,Furniture,Tables,6,213.19,0.1,287.76,1151.23,United States,Chicago,Illinois,Central
CA-2023-101274,2024-01-22,CUS-1360,Crystal Moore,Corporate,PROD-001,Summer Binders,Office Supplies,Binders,9,32.05,0.1,31.58,259.61,United States,Chicago,Illinois,Central
CA-2023-101275,2023-11-06,CUS-1076,Sharon Garcia,Consumer,PROD-002,However Binders,Office Supplies,Binders,4,280.65,0.05,193.28,1066.47,India,Mumbai,Maharashtra,APAC
CA-2023-101276,2023-03-20,CUS-1176,Mary Jones,Home Office,PROD-015,Key Bookcases,Furniture,Bookcases,3,11.93,0.12,5.98,31.5,Germany,Berlin,Berlin,EMEA
CA-2023-101277,2024-02-23,CUS-1259,Rachel Johnson,Home Office,PROD-016,Development Tablets,Technology,Tablets,7,42.02,0.12,41.71,258.84,United Kingdom,London,England,EMEA
CA-2022-101278,2024-05-14,CUS-1327,Zachary Rich,Corporate,PROD-022,Final Paper,Office Supplies,Paper,6,385.24,0.1,354.38,2080.3,Canada,Toronto,Ontario,Central
CA-2024-101279,2024-05-05,CUS-1445,Dylan Ray,Corporate,PROD-034,Organization Tables,Furniture,Tables,2,304.78,0.05,79.39,579.08,United Kingdom,London,England,EMEA
CA-2022-101280,2022-01-04,CUS-1063,Erik Daniel,Home Office,PROD-025,Fact Accessories,Technology,Accessories,2,259.97,0.0,57.38,519.94,United Kingdom,London,England,EMEA
CA-2023-101281,2024-06-08,CUS-1320,Mark Henry,Home Office,PROD-010,Mean Phones,Technology,Phones,7,649.58,0.05,524.09,4319.71,United Kingdom,London,England,EMEA
CA-2022-101282,2024-01-16,CUS-1453,Alexander Cobb,Corporate,PROD-032,Apply Monitors,Technology,Monitors,6,742.4,0.12,946.81,3919.87,United States,New York,New York,East
CA-2023-101283,2024-11-28,CUS-1104,Nicole Anderson,Corporate,PROD-012,Cause Accessories,Technology,Accessories,6,306.66,0.12,124.7,1619.16,Australia,Sydney,NSW,APAC
CA-2024-101284,2023-12-06,CUS-1284,Carl Robertson,Corporate,PROD-004,Should Accessories,Technology,Accessories,7,530.23,0.1,572.86,3340.45,United States,New York,New York,East
CA-2022-101285,2024-06-12,CUS-1448,Edward Williams,Corporate,PROD-029,Early Envelopes,Office Supplies,Envelopes,3,264.6,0.12,104.43,698.54,United States,Chicago,Illinois,Central
CA-2022-101286,2022-05-14,CUS-1123,Brianna Price,Home Office,PROD-039,Off Tables,Furniture,Tables,9,790.76,0.05,1596.08,6761.0,South Africa,Cape Town,Western Cape,MEA
CA-2022-101287,2022-03-26,CUS-1329,Shane Young,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,1,265.88,0.12,46.89,233.97,United Kingdom,London,England,EMEA
CA-2024-101288,2022-08-03,CUS-1259,Regina Moore,Corporate,PROD-032,Apply Monitors,Technology,Monitors,7,140.76,0.05,159.32,936.05,United States,Chicago,Illinois,Central
CA-2022-101289,2023-03-12,CUS-1067,Brandon King,Home Office,PROD-023,Book Accessories,Technology,Accessories,2,159.34,0.1,29.96,286.81,United States,Los Angeles,California,West
CA-2022-101290,2022-09-03,CUS-1387,Tyler Bailey,Corporate,PROD-008,Rule Envelopes,Office Supplies,Envelopes,5,118.43,0.12,38.76,521.09,India,Mumbai,Maharashtra,APAC
CA-2024-101291,2023-10-29,CUS-1345,Nicholas Wilson,Home Office,PROD-012,Cause Accessories,Technology,Accessories,8,167.46,0.1,211.03,1205.71,United States,Chicago,Illinois,Central
CA-2024-101292,2024-04-14,CUS-1038,Eric Mills,Home Office,PROD-014,Them Phones,Technology,Phones,7,620.5,0.0,918.5,4343.5,Canada,Toronto,Ontario,Central
CA-2022-101293,2023-06-11,CUS-1497,Jennifer Jackson,Home Office,PROD-032,Apply Monitors,Technology,Monitors,4,369.12,0.05,302.18,1402.66,Australia,Sydney,NSW,APAC
CA-2023-101294,2023-12-27,CUS-1491,Brandon Williams,Consumer,PROD-036,National Monitors,Technology,Monitors,5,587.37,0.05,369.21,2790.01,United States,Chicago,Illinois,Central
CA-2023-101295,2023-11-19,CUS-1295,Richard Brown,Corporate,PROD-004,Should Accessories,Technology,Accessories,1,587.39,0.05,55.15,558.02,Brazil,São Paulo,São Paulo,LATAM
CA-2022-101296,2022-11-03,CUS-1147,Brandon Harris MD,Corporate,PROD-001,Summer Binders,Office Supplies,Binders,10,671.83,0.12,1339.62,5912.1,Germany,Berlin,Berlin,EMEA
CA-2022-101297,2023-10-16,CUS-1206,Savannah Baker,Corporate,PROD-021,Billion Phones,Technology,Phones,5,659.51,0.05,276.92,3132.67,Germany,Berlin,Berlin,EMEA
CA-2023-101298,2024-08-16,CUS-1410,Julie Lewis,Home Office,PROD-032,Apply Monitors,Technology,Monitors,3,147.68,0.0,70.92,443.04,Canada,Toronto,Ontario,Central
CA-2022-101299,2024-10-13,CUS-1159,Robert Carter,Home Office,PROD-029,Early Envelopes,Office Supplies,Envelopes,5,350.43,0.0,164.18,1752.15,Australia,Sydney,NSW,APAC
CA-2022-101300,2023-05-03,CUS-1198,Monica King PhD,Corporate,PROD-031,Or Envelopes,Office Supplies,Envelopes,5,581.31,0.1,250.13,2615.89,Germany,Berlin,Berlin,EMEA
CA-2022-101301,2023-05-16,CUS-1049,Christina Young,Consumer,PROD-012,Cause Accessories,Technology,Accessories,4,33.88,0.1,26.17,121.97,Canada,Toronto,Ontario,Central
CA-2022-101302,2024-03-12,CUS-1101,Jessica Macias,Home Office,PROD-016,Development Tablets,Technology,Tablets,8,771.0,0.0,659.59,6168.0,Germany,Berlin,Berlin,EMEA
CA-2023-101303,2023-01-10,CUS-1456,Sheri Wright,Corporate,PROD-028,Cut Writing,Office Supplies,Writing,1,273.68,0.0,46.06,273.68,Germany,Berlin,Berlin,EMEA
CA-2024-101304,2024-08-25,CUS-1215,Crystal Sherman,Corporate,PROD-017,Benefit Chairs,Furniture,Chairs,8,447.5,0.0,808.4,3580.0,Canada,Toronto,Ontario,Central
CA-2023-101305,2024-04-19,CUS-1017,Thomas Sweeney,Corporate,PROD-012,Cause Accessories,Technology,Accessories,2,378.16,0.12,113.8,665.56,United States,Chicago,Illinois,Central
CA-2023-101306,2024-05-23,CUS-1233,Peter Gonzalez,Consumer,PROD-026,Operation Tables,Furniture,Tables,3,518.18,0.12,163.93,1368.0,United States,Los Angeles,California,West
CA-2023-101307,2023-12-29,CUS-1166,James Duran,Home Office,PROD-036,National Monitors,Technology,Monitors,8,608.84,0.1,262.65,4383.65,United States,Chicago,Illinois,Central
CA-2022-101308,2022-01-17,CUS-1351,Kyle Davis,Home Office,PROD-017,Benefit Chairs,Furniture,Chairs,6,154.09,0.12,114.11,813.6,United States,Chicago,Illinois,Central
CA-2024-101309,2024-01-29,CUS-1365,Miguel Powell MD,Home Office,PROD-026,Operation Tables,Furniture,Tables,10,737.94,0.12,796.13,6493.87,Brazil,São Paulo,São Paulo,LATAM
CA-2022-101310,2022-06-24,CUS-1152,Brooke Ross,Consumer,PROD-005,Ever Chairs,Furniture,Chairs,4,464.11,0.05,170.13,1763.62,United States,Los Angeles,California,West
CA-2023-101311,2023-08-03,CUS-1277,Mary Mckee,Corporate,PROD-034,Organization Tables,Furniture,Tables,2,419.69,0.12,184.34,738.65,Canada,Toronto,Ontario,Central
CA-2022-101312,2022-07-22,CUS-1054,Julia Williams,Home Office,PROD-028,Cut Writing,Office Supplies,Writing,9,123.98,0.0,196.34,1115.82,Australia,Sydney,NSW,APAC
CA-2022-101313,2024-03-14,CUS-1363,Sharon Rice,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,10,224.7,0.12,267.36,1977.36,Germany,Berlin,Berlin,EMEA
CA-2024-101314,2024-01-19,CUS-1416,Paul Merritt,Home Office,PROD-025,Fact Accessories,Technology,Accessories,8,673.54,0.0,1315.77,5388.32,Australia,Sydney,NSW,APAC
CA-2022-101315,2022-04-28,CUS-1194,Chelsea Lamb MD,Home Office,PROD-033,Wear Tables,Furniture,Tables,2,130.41,0.05,55.81,247.78,United Kingdom,London,England,EMEA
CA-2023-101316,2024-04-30,CUS-1186,Meghan Bowers,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,7,170.93,0.05,195.87,1136.68,Australia,Sydney,NSW,APAC
CA-2024-101317,2022-12-02,CUS-1326,Alicia Johnson,Consumer,PROD-011,Last Paper,Office Supplies,Paper,10,638.21,0.0,1147.02,6382.1,Brazil,São Paulo,São Paulo,LATAM
CA-2023-101318,2024-12-25,CUS-1405,Holly Young,Consumer,PROD-040,Reach Envelopes,Office Supplies,Envelopes,2,720.72,0.1,260.35,1297.3,Canada,Toronto,Ontario,Central
CA-2022-101319,2022-04-08,CUS-1402,Lindsay Jackson,Home Office,PROD-039,Off Tables,Furniture,Tables,5,777.67,0.05,599.49,3693.93,Brazil,São Paulo,São Paulo,LATAM
CA-2023-101320,2023-05-07,CUS-1368,Michelle Jones,Consumer,PROD-005,Ever Chairs,Furniture,Chairs,2,408.19,0.12,42.39,718.41,United States,Chicago,Illinois,Central
CA-2024-101321,2023-02-12,CUS-1367,Alicia Sherman,Consumer,PROD-035,Including Chairs,Furniture,Chairs,2,669.73,0.12,129.9,1178.72,Brazil,São Paulo,São Paulo,LATAM
CA-2023-101322,2022-01-12,CUS-1244,Danielle Sharp,Home Office,PROD-026,Operation Tables,Furniture,Tables,2,709.42,0.05,90.88,1347.9,United States,New York,New York,East
CA-2023-101323,2022-02-24,CUS-1359,Sharon Stephenson,Home Office,PROD-030,Whatever Accessories,Technology,Accessories,5,326.17,0.0,218.44,1630.85,Canada,Toronto,Ontario,Central
CA-2022-101324,2023-10-10,CUS-1064,Amanda Gallagher,Home Office,PROD-017,Benefit Chairs,Furniture,Chairs,1,442.7,0.05,42.54,420.56,Brazil,São Paulo,São Paulo,LATAM
CA-2022-101325,2024-11-07,CUS-1365,Jacqueline Wagner,Home Office,PROD-003,Include Writing,Office Supplies,Writing,10,114.99,0.05,172.14,1092.4,United Kingdom,London,England,EMEA
CA-2024-101326,2022-05-18,CUS-1260,Katie Serrano,Consumer,PROD-032,Apply Monitors,Technology,Monitors,6,243.94,0.1,181.79,1317.28,United States,New York,New York,East
CA-2023-101327,2023-02-07,CUS-1139,Clifford Douglas,Home Office,PROD-029,Early Envelopes,Office Supplies,Envelopes,7,670.74,0.0,365.55,4695.18,United States,New York,New York,East
CA-2022-101328,2022-03-31,CUS-1307,Erik Cardenas,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,2,290.48,0.12,71.25,511.24,Brazil,São Paulo,São Paulo,LATAM
CA-2022-101329,2022-03-19,CUS-1298,Melissa Hernandez,Consumer,PROD-010,Mean Phones,Technology,Phones,8,671.46,0.1,872.02,4834.51,India,Mumbai,Maharashtra,APAC
CA-2023-101330,2024-02-03,CUS-1320,Christian Thomas,Corporate,PROD-021,Billion Phones,Technology,Phones,9,430.64,0.12,313.67,3410.67,United States,Los Angeles,California,West
CA-2023-101331,2022-03-03,CUS-1138,Leah Evans,Corporate,PROD-017,Benefit Chairs,Furniture,Chairs,1,537.61,0.12,51.26,473.1,United States,New York,New York,East
CA-2022-101332,2023-03-08,CUS-1285,Amanda Maxwell,Home Office,PROD-014,Them Phones,Technology,Phones,7,190.18,0.05,249.03,1264.7,United States,Chicago,Illinois,Central
CA-2022-101333,2024-04-10,CUS-1431,Brandy Smith,Consumer,PROD-012,Cause Accessories,Technology,Accessories,9,452.84,0.0,757.85,4075.56,India,Mumbai,Maharashtra,APAC
CA-2023-101334,2024-03-13,CUS-1228,Michele Aguilar,Corporate,PROD-024,Describe Bookcases,Furniture,Bookcases,10,294.12,0.12,142.35,2588.26,South Africa,Cape Town,Western Cape,MEA
CA-2022-101335,2023-12-03,CUS-1442,Wendy Wells,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,8,777.42,0.12,1174.39,5473.04,India,Mumbai,Maharashtra,APAC
CA-2022-101336,2023-05-06,CUS-1065,Karen Jackson,Consumer,PROD-019,Many Binders,Office Supplies,Binders,4,793.61,0.0,647.87,3174.44,South Africa,Cape Town,Western Cape,MEA
CA-2023-101337,2022-12-14,CUS-1426,Christian Levy,Consumer,PROD-004,Should Accessories,Technology,Accessories,4,403.53,0.0,362.3,1614.12,South Africa,Cape Town,Western Cape,MEA
CA-2022-101338,2024-08-28,CUS-1177,Michael Hall,Consumer,PROD-006,As Phones,Technology,Phones,2,50.5,0.05,18.63,95.95,Brazil,São Paulo,São Paulo,LATAM
CA-2023-101339,2024-01-25,CUS-1310,Emily Fields,Corporate,PROD-033,Wear Tables,Furniture,Tables,5,789.05,0.0,431.85,3945.25,South Africa,Cape Town,Western Cape,MEA
CA-2023-101340,2024-10-29,CUS-1199,Jennifer Whitney,Consumer,PROD-029,Early Envelopes,Office Supplies,Envelopes,2,479.18,0.05,182.23,910.44,United States,Los Angeles,California,West
